25,随时看房,南桥春天  | 3室1厅 | 83.95平米 | 东 | 其他,高楼层(共18层)2010年建板塔结合  -  中和,无,房本满五年,高新区中和镇南桥春天简装套三单卫新上房主自荐,155万,单价18464元/平米
26,随时看房,交大智能八期  | 1室1厅 | 46.07平米 | 东南 | 其他,中楼层(共6层)2003年建板楼  -  营门口,距离7号线花照壁站614米,房本满五年,交大智能八期    有装修  套一,77万,单价16714元/平米
27,随时看房,欧波罗  | 1室1厅 | 41.68平米 | 南 | 其他 | 有电梯,中楼层(共19层)2008年建板楼  -  九里堤,距离7号线九里堤站869米,房本满五年,欧波罗+电梯套一+采光好+简单装修,70万,单价16795元/平米
28,无,华阳滨河花园  | 3室2厅 | 112.27平米 | 西南 | 其他 | 无电梯,中楼层(共6层)2003年建板塔结合  -  华阳,距离1号线四河站824米,房本满五年,滨河花园套三双卫 带装修 安静宜居,165万,单价14697元/平米
29,无,九龙仓擎天半岛  | 3室2厅 | 223.02平米 | 东南 | 其他,高楼层(共40层)2013年建塔楼  -  水碾河,距离2号线牛市口站768米,无,攀成钢 二环内港式物业大平层可看龙泉山 看房提前预约,600万,单价26904元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,无,弘邦领邸  | 2室1厅 | 71.48平米 | 东北 | 精装 | 有电梯,高楼层(共32层)2009年建板楼  -  盐市口,距离1号线锦江宾馆站820米,房本满五年,大户型套二，舒适性住家  每个房间采光好,260万,单价36374元/平米
1,无,三倒拐街52号  | 3室1厅 | 88.98平米 | 南 | 简装,中楼层(共7层)1998年建板楼  -  盐市口,距离4号线太升南路站391米,房本满五年,三居室 户型方正 地铁市二医院站300米（百度地图）,150万,单价16858元/平米
2,随时看房,东光街5号  | 2室1厅 | 77.37平米 | 南 | 简装,高楼层(共6层)1999年建板楼  -  静居寺,无,房本满五年,东光街5号    两室一厅一厨一卫,110万,单价14218元/平米
3,无,千和意境  | 1室1厅 | 53.37平米 | 东南 | 精装 | 无电梯,高楼层(共6层)2005年建板楼  -  洪河,距离2号线惠王陵站671米,房本满五年,千和意境 多层装修一居室改小套二,80万,单价14990元/平米
4,随时看房,紫东芯座  | 2室1厅 | 84.68平米 | 南 | 精装,中楼层(共33层)2012年建板楼  -  万象城,无,无,紫东芯座，套二户型，有装修，朝南，安静，不临街,195万,单价23028元/平米
5,随时看房,华润二十四城一期  | 2室2厅 | 90.16平米 | 西 | 简装,中楼层(共32层)2007年建塔楼  -  万象城,距离4号线万年场站站459米,房本满五年,需要开阔的视野吗？需要美丽的夜景吗？需要安静的家吗,225万,单价24956元/平米
6,随时看房,金城丽景  | 3室2厅 | 105.41平米 | 东南 | 精装,高楼层(共11层)2004年建板塔结合  -  营门口,距离7号线西南交大站958米,房本满五年,金城丽景，套三户型，房东自住装修，东南朝向，保养好,205万,单价19448元/平米
7,随时看房,昭忠祠街42号  | 2室1厅 | 55.4平米 | 南 | 简装,中楼层(共5层)1980年建暂无数据  -  红星路,距离3号线红星桥站671米,房本满五年,锦江区昭忠祠街，套二房源出售。,95万,单价17149元/平米
8,随时看房,沙河壹号二期  | 3室2厅 | 108.27平米 | 南 北 | 毛坯 | 有电梯,低楼层(共34层)2013年建塔楼  -  沙河堡,距离7号线狮子山站1035米,无,沙河壹号2期套三带双卫的毛坯房,240万,单价22167元/平米
9,随时看房,蓝光富丽花城  | 2室2厅 | 77.11平米 | 西 | 简装 | 有电梯,中楼层(共18层)2008年建板楼  -  动物园,无,房本满五年,居家装修套二 带家电家具 房东无贷 看房方便 随时可看,133万,单价17249元/平米
10,无,南阳盛世  | 3室2厅 | 119.8平米 | 东 | 简装,低楼层(共28层)2011年建板塔结合  -  南湖,无,房本满五年,天府新区     南阳盛世装修套三双卫,190万,单价15860元/平米
11,随时看房,保利心语花园三期  | 4室2厅 | 134.91平米 | 东 | 其他 | 有电梯,高楼层(共32层)2013年建板塔结合  -  大源,无,无,保利心语花园三期    跃层带花园,550万,单价40768元/平米
12,随时看房,华润二十四城一期  | 5室2厅 | 144.45平米 | 南 北 | 简装 | 有电梯,中楼层(共32层)2007年建塔楼  -  万象城,距离4号线万年场站站720米,无,华润二十四城一期  套五双卫  南北朝向,425万,单价29422元/平米
13,随时看房,建信奥林匹克花园  | 4室2厅 | 171.96平米 | 南 | 简装,高楼层(共6层)2006年建板塔结合  -  光华大道沿线,距离4号线凤凰大街站418米,房本满五年,建信奥林匹克花园顶跃带花园出售,172万,单价10003元/平米
14,随时看房,华银美景  | 3室2厅 | 119.67平米 | 东 | 其他,低楼层(共6层)2010年建板塔结合  -  警院,无,无,华银美景多层洋房+精装套三双卫带阳光房+方正通透,195万,单价16295元/平米
15,随时看房,佳兆业丽晶港  | 3室1厅 | 124.88平米 | 西 | 其他,低楼层(共33层)2012年建板楼  -  珠江新城,距离4号线涌泉站279米,无,地铁口 丽晶港精装套三带书房 带车位 家具家电全新,225万,单价18018元/平米
16,无,临江路16号  | 2室1厅 | 61.83平米 | 南 | 简装,低楼层(共6层)2000年建板楼  -  川音,距离3号线新南门站471米,房本满五年,临江路16号 套二 有装修 有家具家电,200万,单价32347元/平米
17,随时看房,欧城雅典  | 3室2厅 | 115.42平米 | 东南 | 其他 | 有电梯,高楼层(共11层)2010年建板楼  -  东升镇,无,房本满五年,欧城雅典 套三 三卫 不临街 户型方正,130万,单价11264元/平米
18,随时看房,万科金域蓝湾一期  | 3室2厅 | 89.75平米 | 东南 | 其他 | 有电梯,高楼层(共35层)2009年建板楼  -  建设路,无,房本满五年,万科金域蓝湾90变150经典户型 套三双卫,380万,单价42340元/平米
19,随时看房,中海城南一号一期  | 5室2厅 | 239.88平米 | 南 北 | 其他,低楼层(共23层)2012年建板塔结合  -  金融城,距离1号线金融城站705米,房本满五年,大平层  安静  前后中庭  看绿化,930万,单价38770元/平米
20,随时看房,四季映像  | 3室2厅 | 72.41平米 | 南 | 其他,高楼层(共18层)2012年建塔楼  -  大面,无,无,合能四季映像，有装修，3-2-1-1,115万,单价15882元/平米
21,随时看房,麓山印象  | 4室2厅 | 156.22平米 | 南 北 | 其他 | 有电梯,高楼层(共9层)2013年建板楼  -  海洋公园,无,无,麓山印象套四无装修客厅朝南采光很好,268万,单价17156元/平米
22,随时看房,凯丽豪景  | 3室2厅 | 118.79平米 | 东北 | 其他 | 有电梯,中楼层(共32层)2008年建板楼  -  一品天下,距离2号线蜀汉路东站474米,房本满五年,凯丽豪景双卫套三 对中庭 双阳台 明厨明卫,315万,单价26518元/平米
23,随时看房,澳深花园  | 4室2厅 | 122.69平米 | 西南 | 简装 | 无电梯,低楼层(共7层)2001年建板楼  -  猛追湾,距离4号线玉双路站598米,无,澳深花园套四双卫，有装修，客厅、主卧带阳台，不临街,197万,单价16057元/平米
24,随时看房,抚琴东南路2号  | 2室2厅 | 73.29平米 | 东 | 其他 | 无电梯,中楼层(共7层)1998年建板楼  -  通惠门,距离2号线中医大省医院站932米,房本满五年,抚琴东南路2号标准套二中间楼层,112万,单价15282元/平米
25,随时看房,蓝光圣菲town城  | 2室2厅 | 77.42平米 | 南 | 其他 | 有电梯,低楼层(共23层)2009年建板楼  -  航空港,无,无,圣菲TOWN城套二   空房    出售,128万,单价16534元/平米
26,随时看房,北辰花园  | 4室2厅 | 186.05平米 | 东 | 其他,中楼层(共12层)2000年建板楼  -  马鞍路,距离3号线前锋路站342米,无,北辰花园，电梯套四，现在处于空置状态,216万,单价11610元/平米
27,随时看房,鑫阳花园  | 3室2厅 | 107.04平米 | 东南 东北 | 其他,低楼层(共6层)2007年建板楼  -  中德,无,无,鑫阳花园     套三双卫       带装修,150万,单价14014元/平米
28,随时看房,英郡三期  | 2室1厅 | 81.33平米 | 西南 | 其他 | 有电梯,中楼层(共33层)2012年建板塔结合  -  新会展,距离1号线世纪城站616米,无,清水套二，中间楼层视野好没有遮挡,200万,单价24592元/平米
29,随时看房,槐树苑二期宏苑  | 3室2厅 | 123.5平米 | 东南 | 简装,高楼层(共6层)2003年建板塔结合  -  万年场,距离4号线槐树店站372米,无,槐树苑二期顶跃套三双卫，现在处于出租状态。,169万,单价13685元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,无,佳兆业丽晶港  | 3室2厅 | 89.96平米 | 南 | 其他,低楼层(共33层)2012年建板楼  -  珠江新城,距离4号线涌泉站568米,无,丽晶港套三单卫对中庭安静 环保材料 居家装修房主自荐,156万,单价17342元/平米
1,无,果壳里的城  | 2室2厅 | 84.31平米 | 东 | 其他,高楼层(共34层)2012年建塔楼  -  龙泉驿城区,距离2号线书房站1078米,无,果壳里的城，通透户型，装修套二,135万,单价16013元/平米
2,随时看房,首创国际城二期  | 4室2厅 | 129.54平米 | 西 | 精装,中楼层(共34层)2012年建塔楼  -  成渝立交,距离2号线成渝立交站1189米,无,套四双卫 客厅带阳台 无增值税 赠送入户花园,248万,单价19145元/平米
3,无,印象金沙  | 4室2厅 | 142.32平米 | 东南 | 其他 | 有电梯,高楼层(共11层)2007年建板塔结合  -  金沙,无,无,印象金沙顶跃出售，套四双卫不临街,277万,单价19464元/平米
4,随时看房,华润二十四城一期  | 3室2厅 | 88.39平米 | 北 | 精装,中楼层(共32层)2007年建塔楼  -  万象城,距离4号线双桥路站868米,房本满五年,装修保养好，直接入住，采光好视野好，基本没住过人,256万,单价28963元/平米
5,随时看房,皇后国际  | 2室1厅 | 68.36平米 | 东北 | 简装,中楼层(共33层)2009年建板楼  -  盐市口,距离3号线新南门站661米,房本满五年,皇后国际 中高楼层 标准套二 东北朝向采光好,280万,单价40960元/平米
6,随时看房,凯德风尚  | 2室2厅 | 84.77平米 | 南 | 简装 | 有电梯,中楼层(共19层)2012年建板楼  -  外光华,距离4号线中坝站968米,房本满五年,凯德风尚   简装  套二  朝南,203万,单价23948元/平米
7,随时看房,成勘苑  | 2室2厅 | 84.12平米 | 南 | 其他 | 无电梯,中楼层(共7层)1998年建板楼  -  李家沱,距离3号线前锋路站472米,无,成勘苑＋标准套二＋居家装修＋中间楼层,135万,单价16049元/平米
8,随时看房,翰林上岛  | 2室2厅 | 70.12平米 | 东 | 其他 | 有电梯,低楼层(共16层)2008年建塔楼  -  航空港,无,房本满五年,翰林上岛居家装修套二临河大赠送,118万,单价16829元/平米
9,随时看房,新鸿路五冶住宅区  | 2室1厅 | 65.15平米 | 南 北 | 简装 | 无电梯,高楼层(共7层)2000年建板楼  -  新华公园,距离4号线玉双路站791米,房本满五年,五冶套二，卧室带阳台，客厅带阳台，南北朝向。,100万,单价15350元/平米
10,随时看房,四季映像  | 2室1厅 | 76.6平米 | 南 | 其他 | 有电梯,中楼层(共33层)2012年建塔楼  -  大面,无,无,合能四季映像+套二装修房+朝南+采光充足,120万,单价15666元/平米
11,随时看房,翡翠城一期  | 3室2厅 | 103.41平米 | 东南 | 其他 | 有电梯,中楼层(共11层)2004年建塔楼  -  东湖,无,房本满五年,翡翠城一期 套三朝南户型 有装修 不临街房主自荐,370万,单价35780元/平米
12,随时看房,爱家馨城  | 2室1厅 | 87.17平米 | 西北 | 其他,低楼层(共11层)2004年建板楼  -  红牌楼,距离3号线红牌楼站413米,房本满五年,爱家馨城套二，有装修，有采光。,165万,单价18929元/平米
13,随时看房,依云  | 3室2厅 | 143.65平米 | 南 | 其他,高楼层(共4层)2007年建板楼  -  温江新城,距离4号线涌泉站978米,无,依云镇清水洋房带露台，满两年，通透户型，采光充足房主自荐,197万,单价13714元/平米
14,随时看房,中海翠屏湾  | 2室2厅 | 81.14平米 | 北 | 精装,高楼层(共18层)2009年建板楼  -  城南宜家,无,房本满五年,中海翠屏湾 居家装修 安静套二房主自荐,205万,单价25265元/平米
15,随时看房,西班牙森林二期  | 2室1厅 | 61.39平米 | 北 | 其他,低楼层(共11层)2014年建板楼  -  光华大道沿线,无,无,西班牙森林清水套二客厅带阳台对中庭,86万,单价14009元/平米
16,随时看房,蓝谷地天域  | 3室2厅 | 87.92平米 | 西南 | 精装,高楼层(共34层)2010年建塔楼  -  蓝谷地,无,房本满五年,户型方正，精装，带家具家电，朝南，中年楼层,180万,单价20474元/平米
17,随时看房,领都  | 2室2厅 | 58.36平米 | 南 | 其他 | 有电梯,高楼层(共21层)2014年建板塔结合  -  驷马桥,无,无,驷马桥带装修套二，高楼层，采光好,110万,单价18849元/平米
18,随时看房,百花西路9号  | 1室1厅 | 50.44平米 | 北 | 其他,低楼层(共6层)2000年建板楼  -  浣花溪,无,房本满五年,百花西路9号，多层套一，中间楼层，简单装修。,150万,单价29739元/平米
19,随时看房,紫东锦源  | 2室2厅 | 77.55平米 | 东 | 其他,中楼层(共25层)2010年建板塔结合  -  琉璃场,距离7号线琉璃场站1101米,房本满五年,紫东锦源套二，中间楼层，采光充足,140万,单价18053元/平米
20,随时看房,金城丽景  | 2室2厅 | 86.33平米 | 东南 南 | 其他 | 有电梯,中楼层(共11层)2004年建塔楼  -  营门口,距离7号线西南交大站661米,房本满五年,金城丽景套二+电梯房+中间楼层+有装修,160万,单价18534元/平米
21,随时看房,南湖国际社区  | 3室2厅 | 97.8平米 | 北 | 其他 | 有电梯,中楼层(共34层)2010年建板楼  -  南湖,无,无,南湖国际社区小套三  装修房  生活方便,185万,单价18917元/平米
22,随时看房,龙城  | 2室1厅 | 84.72平米 | 南 | 其他,低楼层(共16层)2012年建板塔结合  -  驷马桥,无,房本满五年,青龙场龙城小区 大套二 拎包入住,137万,单价16171元/平米
23,随时看房,二环路东三段10号院  | 2室1厅 | 64.51平米 | 东南 | 其他 | 无电梯,高楼层(共7层)2000年建板楼  -  万象城,距离4号线双桥路站1118米,房本满五年,二环外侧高楼层多层套二有简单装修,95万,单价14727元/平米
24,随时看房,保利心语花园四期  | 2室2厅 | 79.96平米 | 北 | 其他,中楼层(共31层)2014年建塔楼  -  大源,无,无,保利心语 花园四期   带装修套二,200万,单价25013元/平米
25,随时看房,揽胜金沙  | 2室1厅 | 55.55平米 | 东南 | 其他,高楼层(共35层)2012年建塔楼  -  金沙,距离4号线清江西路站213米,无,交通便利 小区环境干净舒适 适合居住,155万,单价27903元/平米
26,随时看房,贝森兴苑  | 2室2厅 | 64.42平米 | 东 | 其他,中楼层(共7层)2000年建板楼  -  贝森,无,房本满五年,兴苑新出套二，中庭中楼层，优质好房，赶紧联系,115万,单价17852元/平米
27,随时看房,蓝光圣菲town城  | 3室2厅 | 106.19平米 | 南 | 简装,中楼层(共18层)2009年建塔楼  -  航空港,无,无,圣菲一期大套三，两梯四户，中高楼层,196万,单价18458元/平米
28,随时看房,蓝光圣菲town城  | 2室1厅 | 76.76平米 | 东南 | 其他 | 有电梯,低楼层(共23层)2009年建塔楼  -  航空港,无,房本满五年,圣菲有装修套二，东南朝向采光好,128万,单价16676元/平米
29,随时看房,玉沙路84号  | 2室1厅 | 53.18平米 | 西北 | 其他,高楼层(共6层)1989年建暂无数据  -  盐市口,距离3号线市二医院站605米,房本满五年,玉沙路84号  住家套二 中间楼层  看房有钥匙房主自荐,83万,单价15608元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,中德英伦联邦A区  | 2室2厅 | 61.15平米 | 西北 | 其他,高楼层(共33层)2013年建板塔结合  -  中德,无,无,小套二，位置安静，拎包入住，英伦风小区,150万,单价24530元/平米
1,随时看房,两河锦地  | 2室2厅 | 79.14平米 | 西南 | 其他 | 有电梯,中楼层(共18层)2009年建板楼  -  高家庄,无,房本满五年,两河锦地套二，客厅大阳台，西南朝向，中间楼层,119万,单价15037元/平米
2,随时看房,博雅新城A区  | 2室1厅 | 77.79平米 | 东南 | 其他,低楼层(共27层)2013年建板塔结合  -  大丰,无,无,博雅新城中装套二，满两年无增值税,79万,单价10156元/平米
3,随时看房,今日花园  | 3室2厅 | 97.72平米 | 东南 | 其他,低楼层(共6层)2006年建板塔结合  -  犀浦,无,无,今日花园清水套三+房子在低楼层,95万,单价9722元/平米
4,随时看房,龙门镇  | 3室1厅 | 92.12平米 | 西 | 其他,中楼层(共31层)2013年建塔楼  -  沙湾,距离1号线人民北路站1168米,无,龙门镇套三 有阳台 不临街 有装修,206万,单价22363元/平米
5,随时看房,国嘉新视界  | 2室1厅 | 58.27平米 | 西北 | 其他,高楼层(共32层)2009年建塔楼  -  九眼桥,距离2号线牛市口站326米,无,国嘉新视界 小套二  明厨明卫,135万,单价23169元/平米
6,随时看房,楠丽湾  | 2室1厅 | 31.37平米 | 东北 | 简装,中楼层(共13层)2005年建板楼  -  红牌楼,距离3号线红牌楼站208米,房本满五年,楠丽湾套二，有装修。通燃气，有采光,76万,单价24227元/平米
7,随时看房,万景峰一期  | 3室2厅 | 78.2平米 | 东南 | 其他 | 有电梯,低楼层(共33层)2012年建板楼  -  高新西,无,无,万景峰一期：带露台+房子带方阳台+带装修+送家具家电,115万,单价14706元/平米
8,随时看房,宏达世纪锦城  | 2室2厅 | 77.19平米 | 南 | 其他,低楼层(共32层)2012年建板楼  -  海洋公园,无,无,朝南套二、对小区中庭、视野好、安静,160万,单价20729元/平米
9,随时看房,和贵久居福  | 2室2厅 | 75.09平米 | 南 | 简装,高楼层(共18层)2008年建板塔结合  -  航空港,无,无,临河套二，朝南，带装修，不临街,120万,单价15981元/平米
10,随时看房,神仙树大院二期  | 2室1厅 | 88.62平米 | 西南 | 其他 | 有电梯,中楼层(共17层)2008年建板楼  -  神仙树,距离7号线神仙树站727米,房本满五年,神仙树大院二期套二朝南有阳台随时可看,255万,单价28775元/平米
11,随时看房,富力桃园A区  | 2室2厅 | 76.39平米 | 东北 | 其他 | 有电梯,中楼层(共32层)2015年建板楼  -  毗河,无,无,套二，中间楼层，户型方正，采光好,90万,单价11782元/平米
12,随时看房,实久花园  | 3室2厅 | 106.26平米 | 东 | 其他,低楼层(共6层)2000年建板楼  -  郫县万达,无,房本满五年,实久花园 3室2厅 92万,92万,单价8659元/平米
13,随时看房,润禾花园  | 3室2厅 | 89.25平米 | 南 | 简装,中楼层(共18层)2013年建板塔结合  -  大丰,无,无,无增值税带入户的套三中间楼层采光好,126万,单价14118元/平米
14,随时看房,上层建筑  | 2室2厅 | 79.42平米 | 东南 | 其他,低楼层(共27层)2008年建板楼  -  蜀汉路,距离2号线一品天下站212米,房本满五年,装修保养好，电梯套二，无遮挡采光好,155万,单价19517元/平米
15,随时看房,华润橡树湾A区  | 3室1厅 | 54.1平米 | 西南 | 其他,高楼层(共34层)2013年建板塔结合  -  橡树湾,无,无,华润橡树湾a区清水房有钥匙。。。。。,108万,单价19964元/平米
16,随时看房,首创东公元  | 2室2厅 | 81.54平米 | 西南 | 其他,中楼层(共34层)2012年建板塔结合  -  龙泉驿城区,无,无,首创东公元清水套二，带入户花园，满两年。,125万,单价15330元/平米
17,随时看房,天合凯旋港  | 2室1厅 | 75.45平米 | 西南 | 精装,中楼层(共24层)2008年建板塔结合  -  花牌坊,距离1号线文殊院站661米,房本满五年,天合凯旋港+套二+看房提前预约,132万,单价17496元/平米
18,随时看房,支矶石街23号  | 2室1厅 | 59.88平米 | 北 | 简装,中楼层(共7层)暂无数据  -  宽窄巷子,无,房本满五年,支矶石街，中间楼层 ，适合家居,240万,单价40081元/平米
19,随时看房,蓝光富丽花城  | 2室2厅 | 81.95平米 | 东 | 其他,低楼层(共18层)2008年建板楼  -  动物园,无,房本满五年,富丽花城大套二，居家装修，拎包入住。,132万,单价16108元/平米
20,随时看房,仁和迎宾  | 2室2厅 | 66.19平米 | 东 | 其他,低楼层(共23层)2012年建板塔结合  -  国宾,距离2号线茶店子客运站站520米,无,仁和迎宾套二、居家装修，对中庭看房方便、带家具家电,120万,单价18130元/平米
21,随时看房,龙城1号  | 4室1厅 | 122.73平米 | 西北 | 其他 | 有电梯,高楼层(共33层)2013年建塔楼  -  大面,无,无,龙城1号套四双卫+装修+家具家电,238万,单价19393元/平米
22,随时看房,大成天府景秀一三期  | 3室2厅 | 130.51平米 | 南 | 其他 | 无电梯,中楼层(共6层)2005年建板楼  -  东升镇,无,房本满五年,天府景秀三室两厅两卫，清水带平台,148万,单价11341元/平米
23,随时看房,时代豪庭一期  | 2室1厅 | 113.17平米 | 南 | 其他,低楼层(共38层)2009年建板塔结合  -  合江亭,距离2号线东门大桥站145米,无,时代豪庭一期套二，有装修，有阳台！,410万,单价36229元/平米
24,随时看房,中信未来城南区  | 4室1厅 | 120.06平米 | 东南 | 其他 | 有电梯,高楼层(共33层)2013年建塔楼  -  郫县城区,无,无,中 信 未 来 城 + 套 四 + 装 修,145万,单价12078元/平米
25,随时看房,万科金域西岭  | 3室2厅 | 171.59平米 | 东南 东北 | 精装 | 有电梯,中楼层(共32层)2012年建板楼  -  国宾,距离2号线迎宾大道站338米,房本满五年,万科金域西岭装修3房3卫，未住过人，新装修空房,360万,单价20981元/平米
26,随时看房,华宇蓉国府  | 2室2厅 | 85.97平米 | 北 | 精装,中楼层(共33层)2012年建板楼  -  玉林,距离1号线倪家桥站599米,无,标准两居室 向北 看房方便 中间楼层 户型方正 采光好,290万,单价33733元/平米
27,随时看房,丽都花园丽府  | 4室2厅 | 177.03平米 | 西南 | 精装 | 有电梯,低楼层(共18层)2011年建板楼  -  丽都,距离7号线高朋大道站689米,房本满五年,置信品质 4居2卫2阳台 东北西南双面采光 一梯两户中庭,485万,单价27397元/平米
28,随时看房,誉峰一期  | 3室2厅 | 192.5平米 | 西北 | 其他,中楼层(共24层)2010年建板楼  -  金融城,无,房本满五年,誉峰一期3+1户型中间楼层 安静视野好,600万,单价31169元/平米
29,随时看房,神仙树大院二期  | 4室2厅 | 177.68平米 | 南 | 其他 | 有电梯,中楼层(共16层)2008年建塔楼  -  神仙树,无,房本满五年,神仙树大院二期  清水房 套四三卫  中间楼层。房主自荐,548万,单价30842元/平米
,haskey,houseInfo,positionInfo,subway,taxfree,title,totalPrice,unitPrice
0,随时看房,誉峰一期  | 3室2厅 | 192.5平米 | 西北 | 其他,中楼层(共24层)2010年建板楼  -  金融城,无,房本满五年,誉峰一期3+1户型中间楼层 安静视野好,600万,单价31169元/平米
1,随时看房,神仙树大院二期  | 4室2厅 | 177.68平米 | 南 | 其他 | 有电梯,中楼层(共16层)2008年建塔楼  -  神仙树,无,房本满五年,神仙树大院二期  清水房 套四三卫  中间楼层。房主自荐,548万,单价30842元/平米
2,无,新沙河阳光水岸  | 4室2厅 | 125.89平米 | 东 | 精装,低楼层(共6层)2005年建板楼  -  攀成钢,距离2号线东大路站1171米,房本满五年,新沙河阳光水岸套四带标准车位房子卖298万车位20万,298万,单价23672元/平米
3,无,兴元华盛一期  | 3室2厅 | 122.96平米 | 东南 | 简装,低楼层(共18层)2008年建板塔结合  -  驷马桥,距离3号线昭觉寺南路站797米,房本满五年,兴元华盛一期，套三双卫，对中庭，带阳台，采光好,210万,单价17079元/平米
4,随时看房,槐树苑二期欣苑  | 2室2厅 | 72.5平米 | 北 | 简装 | 无电梯,高楼层(共6层)2004年建板塔结合  -  万年场,距离4号线槐树店站179米,房本满五年,槐树苑二期欣苑顶跃套二带花园。,122万,单价16828元/平米
5,随时看房,华兴商寓  | 3室1厅 | 87.16平米 | 东南 | 简装,中楼层(共8层)板楼  -  九眼桥,距离2号线牛市口站800米,房本满五年,海椒市街13号6楼标准套三满五唯一,137万,单价15719元/平米
6,无,月楿丽苑  | 4室1厅 | 119.98平米 | 南 | 简装,高楼层(共6层)板楼  -  十陵,距离4号线成都大学站486米,房本满五年,月楿丽苑顶跃，带花园，户型好。,160万,单价13336元/平米
7,无,武侯国际花园  | 2室2厅 | 88.92平米 | 南 | 精装 | 有电梯,低楼层(共13层)2009年建板楼  -  红牌楼,距离7号线武侯大道站292米,房本满五年,武侯国际花园 套二双卫 带阳台 可变套三,160万,单价17994元/平米
8,无,蓝光花满庭一期  | 3室1厅 | 85.96平米 | 南 | 简装,高楼层(共21层)2009年建板楼  -  五块石,无,房本满五年,户型方正浪费少，不临街，三个房间朝南，接受贷款,162万,单价18846元/平米
9,随时看房,中铁西城东苑  | 4室2厅 | 123.5平米 | 西北 | 其他,低楼层(共17层)2012年建塔楼  -  外光华,距离4号线中坝站456米,无,中铁西城东苑跃层套四 清水 无按揭过户快,282万,单价22835元/平米
10,随时看房,杜甫花园  | 7室2厅 | 268.26平米 | 南 | 简装 | 无电梯,高楼层(共5层)1999年建板楼  -  龙湾,距离7号线龙爪堰站1001米,房本满五年,杜甫花园套七跃层  朝南带花园新上,350万,单价13048元/平米
11,随时看房,丰和日丽  | 3室1厅 | 154.1平米 | 南 | 其他,高楼层(共6层)2005年建板塔结合  -  大丰,无,房本满五年,丰和日丽 清水顶跃套三   出售新上,145万,单价9410元/平米
12,随时看房,双华麓港  | 3室2厅 | 101.08平米 | 西 | 其他 | 有电梯,高楼层(共18层)2009年建板塔结合  -  南湖,无,房本满五年,河边顶楼带花园 视野开阔 满2年 税费少 随时可看随时,220万,单价21765元/平米
13,随时看房,锦城名都  | 3室2厅 | 112.61平米 | 东北 | 毛坯,高楼层(共33层)2009年建板塔结合  -  营门口,距离7号线花照壁站456米,房本满五年,华宇锦城名都+套三+东北朝向+有钥匙,263万,单价23355元/平米
14,随时看房,天府世家  | 5室2厅 | 135.75平米 | 北 | 其他,高楼层(共26层)2013年建板楼  -  金融城,距离1号线孵化园站1157米,无,天府世家经典户型，居家精装，拎包入住。满两年省税费,600万,单价44199元/平米
15,随时看房,南城都汇汇翠园一期  | 4室2厅 | 228.4平米 | 南 北 | 其他,高楼层(共15层)2009年建板塔结合  -  市一医院,无,房本满五年,南城都汇汇翠园 标准套四 正对小区中庭,433万,单价18958元/平米
16,随时看房,果壳里的城  | 3室2厅 | 87.92平米 | 西南 | 其他,低楼层(共34层)2012年建塔楼  -  龙泉驿城区,距离2号线书房站1062米,房本满五年,果壳套三双卫 客厅带阳台  居家装修,155万,单价17630元/平米
17,随时看房,世茂城二期  | 4室2厅 | 122.69平米 | 南 | 其他,中楼层(共11层)2013年建板塔结合  -  大面,无,无,大面洋房，清水套四，中间楼层朝南，采光好，满两年。,218万,单价17769元/平米
18,随时看房,内姜街70号  | 2室1厅 | 87.49平米 | 东南 | 其他,中楼层(共7层)1991年建板楼  -  太升路,距离4号线太升南路站220米,房本满五年,内姜街四楼套二 老式装修 保养好 看房方便,129万,单价14745元/平米
19,无,高攀路18号  | 1室1厅 | 44.57平米 | 南 | 简装 | 无电梯,中楼层(共7层)2000年建板楼  -  火车南站,无,房本满五年,高攀路18号院，标准套一，中间楼层,76万,单价17052元/平米
20,无,西蜀尚都  | 2室2厅 | 89.7平米 | 东北 | 精装 | 有电梯,高楼层(共32层)2010年建塔楼  -  温江老城,距离4号线南熏大道站1182米,房本满五年,高楼层装修套二拎包入住，采光视野好。,97万,单价10814元/平米
21,无,戛纳湾滨江  | 3室2厅 | 113.6平米 | 南 | 精装 | 有电梯,中楼层(共31层)2010年建板楼  -  华阳,无,房本满五年,戛纳湾滨江中庭位置，中间楼层，安静舒适。,238万,单价20951元/平米
22,无,上东锦城A区  | 2室2厅 | 89.27平米 | 东 | 精装 | 有电梯,中楼层(共34层)2008年建板楼  -  蓝谷地,无,房本满五年,户型方正，卧室带阳台，对中庭，不临街,160万,单价17924元/平米
23,无,长天路10号社区  | 3室2厅 | 72.63平米 | 东 西 | 简装,低楼层(共6层)1995年建板塔结合  -  万象城,无,房本满五年,长天路10号社区 3室2厅 110万,110万,单价15146元/平米
24,无,金科一城  | 3室2厅 | 101.31平米 | 南 北 | 简装,高楼层(共18层)2011年建塔楼  -  动物园,无,房本满五年,金科一城套三出售，居家装修，客厅带阳台,203万,单价20038元/平米
